q_id,corr_opt,diff_lev,top_id,chap_id
56740,['4'],10,3645,227
56741,['2'],23,3647,227
56746,['3'],25,3707,239
56750,['3'],23,3712,240
56751,['4'],23,3712,240
56753,['3'],18,3712,240
56757,['1'],27,3667,230
56766,['1'],14,3714,241
56770,['1'],12,3712,240
56771,['2'],25,3653,228
56774,['2'],12,3713,240
56775,['3'],23,3662,229
56777,['2'],25,3754,256
56778,['4'],5,3653,228
56780,['3'],23,3666,230
56784,"['3', '4']",2,3715,241
56786,"['1', '2']",2,3716,241
56790,['3'],4,3723,247
56793,"['1', '2', '3', '4']",23,3661,229
56794,"['2', '4']",19,3653,228
56811,['3'],23,3749,255
56812,['3'],12,3666,230
56816,['1'],26,3666,230
56822,['2'],26,3655,229
56838,['4'],14,3672,231
56841,['1'],15,3672,231
56844,['3'],25,3656,229
56845,['1'],14,3672,231
56846,['1'],9,3748,255
56850,['3'],12,3646,227
56851,['3'],20,3681,232
56853,['2'],18,3669,231
56856,['2'],2,3672,231
56860,['1'],7,3669,231
56866,['1'],15,3672,231
56867,['1'],25,3646,227
56873,['2'],12,3672,231
56882,['1'],12,3619,242
56883,['3'],12,3619,242
56884,['2'],12,3623,243
56888,['1'],1,3628,244
56900,['1'],18,3735,250
56901,['3'],9,3736,250
56902,['3'],27,3739,252
56903,['1'],2,3735,250
56904,['2'],26,3738,251
56906,['2'],24,3735,250
56907,['3'],22,3651,228
56917,['1'],26,3735,250
56924,['4'],13,3622,243
56930,['3'],2,3669,231
56931,['2'],3,3712,240
56932,['4'],25,3726,248
56935,['1'],15,3669,231
56938,['3'],1,3746,254
56939,['2'],25,3739,252
56941,['1'],23,3745,253
56943,['3'],5,3739,252
56944,['4'],26,3738,251
56948,['3'],10,3746,254
56954,['3'],15,3633,245
56955,['4'],10,3631,245
56956,['3'],13,3633,245
56957,['1'],22,3631,245
56959,['3'],12,3637,224
56963,['4'],22,3711,240
56965,['1'],10,3711,240
56967,['2'],4,3637,224
56969,['3'],5,3637,224
56972,['3'],2,3642,226
56974,['1'],12,3651,228
56975,['2'],25,3727,248
56978,['1'],12,3651,228
56979,['3'],6,3642,226
56981,['1'],26,3638,224
56983,['2'],12,3711,240
56985,['4'],10,3756,256
56989,['2'],12,3637,224
56990,['2'],13,3727,248
56992,['2'],13,3638,224
56993,['4'],2,3637,224
56995,['2'],25,3661,229
56996,['1'],4,3637,224
56999,['3'],12,3672,231
57000,['3'],12,3671,231
57002,['3'],12,4583,228
57004,['3'],19,3734,249
57005,['1'],10,3738,251
57007,['3'],14,3656,229
57016,['1'],14,3672,231
57017,"['1', '2', '4']",10,3638,224
57021,['2'],9,3656,229
57028,['1'],12,3670,231
57030,['1'],3,3672,231
57037,['2'],8,3672,231
57039,['1'],7,3672,231
57041,"['1', '2']",13,3666,230
57043,['4'],4,3666,230
57044,['4'],2,3655,229
57046,['1'],7,3672,231
57047,['2'],17,3672,231
57049,['3'],14,3648,227
57051,['3'],27,3672,231
57054,['2'],12,3669,231
57055,['3'],2,3669,231
57056,['2'],3,3669,231
57057,['4'],9,3669,231
57058,['1'],1,3669,231
57071,['4'],10,3650,227
57074,['3'],25,3652,228
57075,['2'],13,3650,227
57076,['3'],10,3639,225
57083,['1'],12,3648,227
57084,['2'],15,3646,227
57085,['3'],4,3650,227
57086,['1'],10,3729,249
57089,['3'],10,3650,227
57090,['1'],14,3712,240
57091,['3'],3,3647,227
57093,['1'],26,3647,227
57094,['2'],3,4583,228
57099,['2'],26,3666,230
57100,['3'],3,3666,230
57103,['4'],5,3655,229
57105,['2'],14,3669,231
57106,['3'],12,3650,227
57107,['4'],3,3656,229
57109,['3'],9,3661,229
57110,['2'],2,3661,229
57115,['1'],15,3650,227
57116,['3'],12,4583,228
57117,['1'],27,4583,228
57119,['2'],12,3642,226
57121,['1'],12,3647,227
57122,['2'],12,3650,227
57126,['2'],1,3672,231
57127,['1'],14,3672,231
57129,['3'],12,3650,227
57130,['4'],23,3652,228
57134,['1'],13,3652,228
57135,['2'],11,4583,228
57136,['2'],3,3644,227
57137,['3'],3,3751,256
57139,"['1', '3']",12,3650,227
57142,['1'],15,3666,230
57155,"['1', '2']",3,3645,227
57160,"['3', '4']",15,3650,227
57161,['2'],12,3711,240
57163,"['2', '3']",12,4583,228
57168,"['2', '3']",7,3650,227
57170,"['2', '3']",27,3650,227
57179,['2'],10,3645,227
57180,['3'],15,3728,249
57183,['1'],2,3728,249
57186,['1'],25,3646,227
57189,['4'],3,3652,228
57193,['3'],26,3645,227
57197,['1'],25,3666,230
57199,['1'],19,3650,227
57201,['2'],22,3650,227
57202,['2'],4,3650,227
57203,['3'],19,3650,227
57205,['4'],26,3649,227
57206,['2'],27,3646,227
57232,['3'],23,3679,232
57238,['4'],26,3682,232
57240,['2'],10,3681,232
57246,['1'],23,3680,232
57256,['2'],12,3679,232
57260,['4'],24,3683,232
57264,['2'],4,3680,232
57267,['1'],10,3663,230
57270,['3'],10,3682,232
57275,['3'],25,3680,232
57280,['1'],10,3680,232
57283,['2'],26,3651,228
57285,['1'],15,3651,228
57288,['4'],2,3651,228
57292,['4'],18,3651,228
57293,['4'],25,3651,228
57294,['2'],3,4583,228
57299,['2'],23,3712,240
57301,['3'],12,3712,240
57305,['3'],12,3681,232
57307,['1'],11,3651,228
57308,['2'],17,3655,229
57309,['1'],13,3651,228
57310,['2'],12,3651,228
57314,['3'],12,3712,240
57323,['2'],23,3679,232
57329,['1'],5,3651,228
57330,"['2', '4']",12,3651,228
57331,['2'],14,3680,232
57333,['1'],3,3651,228
57336,['4'],12,3728,249
57340,['3'],10,3647,227
57343,"['1', '2']",12,3651,228
57356,"['1', '3', '4']",15,3651,228
57357,['2'],5,3678,232
57358,"['2', '4']",23,3651,228
57362,['1'],24,3651,228
57363,['4'],12,3651,228
57364,['3'],3,3651,228
57365,['2'],18,3651,228
57378,['1'],18,3681,232
57391,['4'],13,3682,232
57394,['1'],18,3679,232
57395,['1'],23,3681,232
57396,['3'],22,3679,232
57397,['1'],9,3682,232
57405,['1'],23,3681,232
57408,['4'],14,3655,229
57416,['1'],23,3681,232
57421,['2'],9,3661,229
57422,['2'],10,3679,232
57425,['4'],14,3716,241
57434,['4'],9,3748,255
57436,['3'],26,3655,229
57437,['3'],13,3659,229
57438,['3'],5,3678,232
57439,['1'],25,3655,229
57441,['1'],18,3661,229
57447,['4'],13,3661,229
57448,"['2', '3']",13,3679,232
57450,"['2', '3']",25,3682,232
57451,['1'],25,3662,229
57452,['4'],25,3655,229
57453,"['1', '2', '3', '4']",15,3680,232
57455,['1'],13,3655,229
57456,['3'],22,3661,229
57457,['2'],23,3657,229
57459,['4'],19,3661,229
57460,"['1', '3']",14,3659,229
57462,['4'],12,3660,229
57463,['1'],5,3659,229
57466,['3'],10,3655,229
57467,['2'],23,3661,229
57473,['2'],14,3661,229
57474,['3'],14,3661,229
57476,['1'],12,3661,229
57477,['2'],12,3711,240
57480,['1'],5,3682,232
57481,['4'],5,3655,229
57482,['3'],13,3659,229
57484,['1'],3,3655,229
57485,['2'],5,3655,229
57497,"['1', '3', '4']",22,3662,229
57501,['3'],23,3659,229
57504,['1'],13,3658,229
57506,['2'],14,3659,229
57507,['3'],1,3650,227
57508,['3'],13,3655,229
57509,['1'],18,3655,229
57510,['2'],20,3661,229
57511,['1'],18,3661,229
57512,['1'],13,3661,229
57513,['1'],22,3661,229
57515,['3'],13,3661,229
57517,['2'],12,3711,240
57518,['3'],14,3661,229
57519,['1'],13,3659,229
57522,['4'],9,3661,229
57529,['4'],13,3661,229
57534,['1'],23,3680,232
57535,['1'],16,3666,230
57546,['1'],14,3679,232
57547,['1'],9,3679,232
57552,['2'],18,3679,232
57553,['2'],14,3681,232
57554,['1'],26,3661,229
57555,['1'],24,3748,255
57558,"['1', '2']",10,3748,255
57576,['4'],10,3748,255
57581,"['1', '3']",22,3661,229
57582,['2'],15,3748,255
57593,['3'],25,3748,255
57596,['1'],2,3748,255
57599,['4'],15,3748,255
57623,['4'],11,3748,255
57624,['1'],5,3748,255
57631,['1'],12,3748,255
57658,['1'],15,3696,235
57663,['3'],19,3697,235
57671,['3'],5,3696,235
57676,['1'],12,3697,235
57680,['1'],12,3661,229
57681,['3'],13,3661,229
57682,['4'],22,3748,255
57683,['4'],18,3748,255
57686,['3'],16,3661,229
57688,['1'],13,3655,229
57689,['2'],15,3748,255
57691,['3'],23,3748,255
57693,['1'],22,3661,229
57694,['2'],14,3661,229
57699,['1'],13,3659,229
57702,['1'],23,3666,230
57705,['3'],13,3748,255
57707,['3'],5,3655,229
57709,['3'],14,3655,229
57711,['2'],14,3661,229
57713,['2'],27,3655,229
57714,['3'],18,3647,227
57715,['2'],14,3748,255
57716,['2'],25,3655,229
57718,['2'],24,3659,229
57730,"['2', '3']",1,3748,255
57731,"['1', '2', '3', '4']",5,3748,255
57737,"['1', '4']",26,3661,229
57741,"['1', '4']",16,3655,229
57744,"['1', '2', '4']",17,3659,229
57752,['3'],10,3655,229
57765,['2'],26,3696,235
57780,['1'],9,3696,235
57781,['4'],10,3694,235
57790,['2'],13,3694,235
57800,['4'],4,3696,235
57801,['3'],7,3696,235
57802,['3'],9,3694,235
57806,['2'],14,3748,255
57815,['3'],14,3748,255
57816,['4'],2,3748,255
57817,['4'],2,3747,255
57818,"['1', '3']",15,3661,229
57820,['2'],19,3696,235
57821,"['3', '4']",5,3658,229
57829,"['2', '3']",13,3661,229
57830,"['2', '3', '4']",18,3661,229
57831,['3'],23,3748,255
57832,['3'],19,3659,229
57835,['3'],1,3655,229
57837,['2'],15,3748,255
57840,['1'],12,3661,229
57841,['2'],9,3660,229
57844,"['2', '4']",13,3655,229
57865,['1'],26,3650,227
57884,['1'],25,3655,229
57887,['2'],5,3655,229
57893,['3'],6,3655,229
57899,"['1', '3']",7,3694,235
57900,['1'],23,3661,229
57901,['2'],22,3661,229
57903,['2'],1,3661,229
57905,['1'],3,3661,229
57925,"['2', '3']",26,3695,235
57935,['1'],12,3697,235
57941,['2'],12,3697,235
57945,['3'],12,3682,232
57946,['2'],2,3694,235
57970,['2'],12,3684,233
57972,['1'],11,3663,230
57973,['2'],13,3666,230
57974,['2'],12,3666,230
57977,['2'],2,3665,230
57978,['2'],4,3663,230
57979,['1'],5,3751,256
57980,['3'],4,3763,257
57981,['2'],4,3666,230
57982,['3'],12,3745,253
57983,['3'],8,3665,230
57988,['2'],14,3748,255
57989,['4'],12,3750,256
57990,['2'],12,3696,235
57991,['1'],4,3663,230
57994,['1'],9,3752,256
57996,['2'],12,3663,230
57997,['2'],4,3666,230
57999,['2'],22,3665,230
58000,['1'],10,3660,229
58003,['3'],5,3663,230
58008,['3'],10,3755,256
58016,['3'],12,3637,224
58019,['4'],3,3666,230
58021,['4'],13,3666,230
58025,['3'],13,3684,233
58028,['3'],17,3684,233
58034,['2'],19,3688,233
58035,['3'],4,3668,230
58036,['2'],12,3739,252
58038,['2'],1,3663,230
58040,['3'],9,3750,256
58041,['2'],5,3666,230
58044,['2'],1,3663,230
58045,['3'],22,3687,233
58046,['3'],12,3663,230
58047,['4'],16,3752,256
58051,['1'],1,3616,242
58053,['3'],5,3715,241
58054,['4'],5,3666,230
58057,['2'],10,3684,233
58062,['4'],3,3666,230
58065,['1'],5,3688,233
58067,['1'],12,3739,252
58070,['2'],10,3668,230
58071,['4'],12,3688,233
58072,['3'],4,3663,230
58075,['1'],12,3666,230
58077,['1'],18,3650,227
58080,['4'],23,3666,230
58081,['4'],13,3687,233
58086,['4'],27,3691,234
58088,['2'],11,3687,233
58089,['4'],2,3663,230
58090,['2'],5,3684,233
58091,['2'],12,3655,229
58101,['4'],8,3666,230
58104,['3'],12,3719,241
58109,"['1', '3']",12,3665,230
58110,['3'],12,3719,241
58113,"['2', '3']",13,3663,230
58118,"['2', '4']",5,3663,230
58122,"['1', '3', '4']",4,3668,230
58123,['2'],15,3650,227
58125,"['1', '2', '3', '4']",18,3655,229
58128,"['1', '2', '3', '4']",25,3661,229
58139,['2'],4,3685,233
58142,['3'],27,3685,233
58144,['2'],9,3716,241
58152,['1'],14,3763,257
58154,['1'],2,3685,233
58157,"['1', '4']",14,3756,256
58166,['4'],12,3716,241
58171,['4'],12,3716,241
58174,['4'],23,3684,233
58176,['3'],4,3750,256
58179,['1'],2,3655,229
58180,"['1', '4']",2,3752,256
58182,"['1', '4']",1,3759,257
58189,['3'],10,3622,243
58190,['3'],12,3728,249
58194,['3'],15,3688,233
58196,"['1', '2', '3', '4']",1,3751,256
58199,['1'],26,3750,256
58202,['1'],14,3716,241
58203,['1'],22,3755,256
58207,['2'],12,3758,256
58208,['2'],26,3681,232
58209,['3'],14,3716,241
58211,['4'],14,3716,241
58213,['3'],2,3758,256
58215,['2'],5,3752,256
58218,['2'],15,3752,256
58227,"['2', '3']",24,3750,256
58228,['3'],24,3748,255
58229,['2'],26,3748,255
58230,"['3', '4']",11,3752,256
58235,['2'],14,3688,233
58240,['2'],18,3686,233
58241,"['2', '3']",26,3684,233
58243,"['1', '3']",14,3688,233
58248,"['1', '4']",2,3685,233
58254,"['2', '3']",25,3687,233
58256,"['2', '3']",5,3688,233
58258,"['1', '2']",26,3688,233
58261,"['1', '2', '3']",26,3655,229
58263,['2'],15,3684,233
58265,['3'],25,3684,233
58269,['1'],12,3687,233
58270,['1'],12,3687,233
58274,['3'],24,3688,233
58276,['3'],27,3684,233
58277,['3'],22,3688,233
58278,['3'],12,3688,233
58279,['1'],23,3688,233
58285,['4'],18,3711,240
58287,['4'],23,3689,233
58288,['3'],12,3684,233
58296,['2'],2,3651,228
58297,['1'],2,3651,228
58298,['1'],10,3661,229
58299,['1'],23,3661,229
58300,['3'],14,3663,230
58302,['3'],15,3748,255
58305,['4'],23,3748,255
58318,['3'],18,3711,240
58322,['3'],22,3661,229
58323,['3'],14,3661,229
58324,['3'],18,3707,239
58325,['4'],14,3655,229
58326,['4'],2,3707,239
58346,['1'],15,3701,237
58348,['2'],26,3629,244
58349,['1'],15,3701,237
58351,['3'],26,3691,234
58354,['1'],12,3688,233
58356,['3'],25,3705,238
58368,['3'],25,3705,238
58370,['3'],25,3622,243
58376,['2'],13,3726,248
58379,['4'],14,3710,239
58381,['2'],10,3723,247
58385,['4'],15,3727,248
58387,['3'],26,3727,248
58388,['3'],12,3705,238
58389,['1'],1,3722,247
58390,['1'],1,3723,247
58392,['1'],10,3726,248
58397,['2'],22,3705,238
58398,['3'],5,3710,239
58400,['1'],4,3705,238
58405,['3'],14,3701,237
58407,['1'],3,3622,243
58410,['4'],26,3698,236
58412,['1'],27,3709,239
58414,['2'],14,3699,236
58415,['3'],10,3628,244
58416,['2'],26,3707,239
58417,['3'],26,3626,244
58418,['3'],27,3622,243
58419,['1'],26,3708,239
58421,['3'],23,3709,239
58422,['4'],18,3705,238
58423,['1'],4,3701,237
58432,['2'],25,3701,237
58441,['2'],25,3727,248
58442,['4'],15,3710,239
58445,['3'],26,3622,243
58449,['4'],15,3701,237
58451,['2'],12,3702,237
58454,['4'],25,3710,239
58455,['2'],22,3708,239
58456,['3'],18,3723,247
58461,['3'],12,3727,248
58462,['3'],22,3701,237
58463,['4'],13,3739,252
58464,['4'],14,3727,248
58466,['1'],4,3727,248
58467,['2'],17,3727,248
58473,['2'],23,3710,239
58474,['2'],12,3731,249
58476,['3'],3,3704,238
58479,['2'],22,3706,238
58483,['2'],15,3628,244
58488,['2'],13,3710,239
58490,['2'],10,3710,239
58495,['4'],27,3723,247
58497,['2'],26,3726,248
58498,['3'],3,3622,243
58499,['4'],1,3707,239
58505,['4'],1,3733,249
58507,['1'],3,3618,242
58509,['2'],3,3622,243
58520,['3'],3,3684,233
58521,['4'],23,3726,248
58522,['4'],14,3726,248
58524,['2'],14,3726,248
58526,['3'],14,3700,236
58527,"['1', '2']",3,3622,243
58529,"['1', '2']",2,3622,243
58530,"['3', '4']",26,3616,242
58531,['1'],13,3701,237
58532,['1'],2,3726,248
58533,['1'],19,3710,239
58535,['3'],12,3628,244
58537,['4'],10,3707,239
58538,['1'],3,3707,239
58540,['3'],14,3727,248
58545,['1'],26,3701,237
58553,['3'],10,3723,247
58557,['1'],17,3726,248
58571,['1'],25,3725,247
58573,['4'],13,3707,239
58576,['2'],26,3722,247
58577,['4'],26,3619,242
58578,['4'],18,3723,247
58588,['1'],12,3727,248
58590,['2'],14,3724,247
58594,['2'],2,3726,248
58595,['4'],13,3726,248
58596,['3'],10,3619,242
58597,['4'],14,3727,248
58598,['2'],23,3710,239
58602,['2'],2,3727,248
58607,['4'],23,3734,249
58610,['3'],5,3727,248
58615,['1'],25,3734,249
59615,['3'],12,3636,246
59616,['2'],9,3635,246
59617,['1'],12,3634,246
59618,['3'],12,3636,246
59619,['4'],26,3634,246
59620,['2'],2,3634,246
59621,['2'],26,3636,246
59622,['1'],9,3635,246
59623,['1'],12,3636,246
59624,['2'],12,3634,246
59625,['2'],25,3634,246
59626,['3'],12,3635,246
59627,['4'],12,3634,246
59628,['3'],26,3635,246
59629,['4'],12,3636,246
59630,['3'],26,3634,246
59631,['4'],25,3634,246
59632,['4'],25,3634,246
59633,['3'],25,3634,246
59634,['2'],25,3634,246
59635,['3'],1,3634,246
59636,['1'],1,3634,246
59637,['1'],1,3746,254
59638,['1'],1,3635,246
59639,['1'],1,3759,257
59640,['4'],13,3636,246
59641,"['2', '3']",14,3632,245
59642,"['1', '3']",4,3632,245
59643,"['1', '3']",2,3630,245
59644,['2'],13,3630,245
59645,['2'],15,3632,245
59646,['4'],10,3631,245
59647,['1'],17,3632,245
59648,['2'],12,3630,245
59649,['4'],13,3630,245
59650,['4'],14,3632,245
59651,['1'],5,3632,245
59652,['3'],13,3632,245
59653,['4'],22,3632,245
59654,['3'],13,3632,245
59655,['4'],14,3632,245
59656,['1'],14,3632,245
59657,['4'],14,3632,245
59658,['2'],14,3630,245
59659,['3'],10,3631,245
59660,['3'],18,3630,245
59661,['4'],13,3630,245
59662,['3'],26,3630,245
59663,['3'],26,3630,245
59664,['1'],26,3630,245
59665,['4'],26,3630,245
59666,['4'],25,3630,245
59667,['2'],26,3630,245
59668,['2'],26,3630,245
59669,['4'],12,3629,244
59670,"['2', '4']",12,3628,244
59671,"['1', '2', '3', '4']",25,3619,242
59672,"['3', '4']",25,3626,244
59673,"['1', '3', '4']",25,3621,243
59674,"['1', '2', '4']",12,3623,243
59675,['1'],10,3623,243
59676,"['1', '3']",12,3621,243
59677,"['1', '4']",15,3621,243
59678,"['2', '3']",25,3622,243
59679,"['1', '2']",9,3622,243
59680,['1'],14,3619,242
59681,['1'],9,3629,244
59682,['4'],15,3628,244
59683,['4'],14,3619,242
59684,['2'],25,3626,244
59685,['4'],12,3628,244
59686,['4'],5,3619,242
59687,['1'],3,3624,243
59688,['2'],12,3628,244
59689,['3'],12,3628,244
59690,['2'],15,3628,244
59691,['2'],15,3628,244
59692,['1'],12,3622,243
59693,['3'],25,3622,243
59694,['4'],12,3622,243
59695,['4'],25,3618,242
59696,['1'],26,3622,243
59697,['3'],12,3618,242
59698,['3'],12,3626,244
59699,['1'],25,3625,243
59700,['2'],25,3618,242
59701,['1'],14,3623,243
59702,['2'],13,3622,243
59703,['4'],10,3628,244
59704,['2'],27,3628,244
59705,['1'],13,3628,244
59706,['2'],9,3618,242
59707,['3'],13,3628,244
59708,['2'],15,3629,244
59709,['4'],4,3629,244
59710,['4'],27,3622,243
59711,['3'],1,3628,244
59712,['1'],4,3629,244
59713,['4'],23,3622,243
59714,['3'],1,3622,243
59715,['1'],1,3621,243
59716,['1'],14,3623,243
59717,['1'],22,3622,243
59718,['4'],10,3739,252
59719,['2'],15,3627,244
59720,['3'],10,3628,244
59721,['1'],3,3628,244
59722,['3'],5,3625,243
59723,['2'],9,3626,244
59724,['1'],9,3619,242
59725,['3'],3,3619,242
59726,['3'],14,3619,242
59727,['1'],25,3628,244
59728,['1'],12,3626,244
59729,['3'],14,3622,243
59730,['1'],25,3616,242
59731,"['1', '3', '4']",15,3617,242
59732,"['2', '4']",25,3746,254
59733,"['2', '4']",26,3746,254
59734,['4'],12,3617,242
59735,['4'],15,3746,254
59736,['3'],12,3746,254
59737,['4'],15,3746,254
59738,['3'],12,3746,254
59739,['2'],26,3728,249
59740,['2'],23,3746,254
59741,['1'],25,3746,254
59742,['3'],26,3746,254
59743,['3'],26,3714,241
59744,['4'],26,3746,254
59745,['1'],15,3619,242
59746,['3'],12,3746,254
59747,['2'],26,3746,254
59748,['3'],12,3746,254
59749,['2'],1,3759,257
59750,['2'],14,3740,252
59751,['1'],15,3746,254
59752,['1'],26,3634,246
59753,['1'],26,3746,254
59754,['2'],26,3746,254
59755,"['1', '3']",23,3740,252
59756,"['1', '2']",18,3745,253
59757,"['1', '4']",9,3740,252
59758,"['3', '4']",25,3739,252
59759,"['2', '4']",12,3739,252
59760,"['2', '3']",2,3740,252
59761,"['2', '4']",26,3740,252
59762,"['1', '2', '3']",12,3739,252
59763,"['2', '4']",12,3739,252
59764,"['1', '2']",26,3741,253
59765,['3'],12,3742,253
59766,['1'],2,3745,253
59767,['2'],13,3739,252
59768,['2'],26,3666,230
59769,['4'],22,3745,253
59770,['3'],14,3745,253
59771,['2'],13,3745,253
59772,['2'],14,3745,253
59773,['2'],7,3745,253
59774,['4'],25,3745,253
59775,['3'],23,3745,253
59776,['3'],10,3666,230
59778,['3'],26,3745,253
59779,['3'],17,3745,253
59780,['3'],17,3740,252
59781,['2'],9,3739,252
59782,['2'],2,3740,252
59783,['3'],22,3738,251
59784,['1'],10,3739,252
59785,['3'],9,3745,253
59786,['3'],10,3745,253
59787,['2'],9,3739,252
59788,['2'],20,3745,253
59789,['4'],25,3739,252
59790,['1'],15,3739,252
59791,['3'],20,3739,252
59792,['2'],9,3739,252
59793,['4'],5,3740,252
59794,['3'],14,3740,252
59795,['3'],20,3745,253
59796,['3'],14,3740,252
59797,['1'],26,3742,253
59798,['3'],2,3744,253
59799,['2'],2,3745,253
59800,['4'],17,3745,253
59801,['3'],4,3739,252
59802,['4'],15,3740,252
59803,['3'],25,3739,252
59804,['2'],5,3736,250
59805,['2'],2,3736,250
59806,['1'],19,3736,250
59807,"['1', '2', '3']",12,3736,250
59808,"['1', '3', '4']",2,3736,250
59809,['3'],7,3736,250
59810,['3'],13,3736,250
59811,['4'],5,3736,250
59812,['2'],27,3738,251
59813,['1'],3,3738,251
59814,['3'],3,3738,251
59815,['4'],23,3735,250
59816,['4'],1,3735,250
59817,['1'],26,3737,250
59818,['4'],2,3737,250
59819,['4'],20,3736,250
59820,['2'],2,3736,250
59821,['3'],2,3735,250
59822,['4'],11,3736,250
59823,['1'],2,3735,250
59824,"['3', '4']",14,3732,249
59825,"['1', '2', '3']",5,3732,249
59826,"['2', '3']",14,3732,249
59827,"['1', '2', '4']",25,3734,249
59828,"['2', '3']",23,3733,249
59829,"['2', '3']",12,3732,249
59830,"['2', '3']",23,3732,249
59831,['1'],12,3734,249
59832,['2'],14,3733,249
59833,['4'],12,3734,249
59834,['1'],17,3734,249
59835,['4'],12,3734,249
59836,['4'],14,3734,249
59837,['2'],22,3734,249
59838,['1'],26,3732,249
59839,['1'],27,3729,249
59840,['1'],15,3729,249
59841,['3'],2,3733,249
59842,['1'],12,3732,249
59843,['1'],26,3733,249
59844,"['1', '4']",23,3728,249
59845,"['1', '2']",27,3651,228
59846,"['1', '2']",12,3727,248
59847,"['1', '4']",17,3724,247
59848,"['1', '4']",24,3726,248
59849,"['1', '4']",2,3726,248
59850,"['2', '3', '4']",12,3727,248
59851,"['2', '3']",2,3723,247
59852,"['1', '2']",27,3723,247
59857,['2'],12,3723,247
59858,['2'],23,3727,248
59859,['1'],9,3727,248
59860,['1'],25,3727,248
59861,['3'],12,3726,248
59862,['2'],14,3727,248
59863,['2'],12,3726,248
59866,['3'],27,3727,248
59867,['2'],18,3727,248
59868,['2'],14,3726,248
59869,['3'],23,3726,248
59870,['3'],25,3726,248
59872,['2'],12,3722,247
59873,['1'],3,3731,249
59874,['3'],9,3727,248
59875,['2'],9,3727,248
59876,['4'],23,3748,255
59877,['2'],25,3726,248
59878,['3'],12,3621,243
59879,['4'],9,3727,248
59880,['1'],3,3726,248
59881,['1'],26,3726,248
59882,['3'],26,3726,248
59883,['3'],15,3727,248
59884,['3'],12,3727,248
59885,['2'],15,3724,247
59886,['1'],12,3722,247
59887,['2'],15,3727,248
59888,['1'],25,3723,247
59889,['3'],12,3726,248
59890,['1'],25,3724,247
59891,['1'],10,3727,248
59892,['3'],14,3727,248
59893,['1'],26,3727,248
59894,['4'],25,3727,248
59895,['2'],13,3726,248
59896,"['1', '3', '4']",25,3716,241
59897,"['1', '3']",14,3716,241
59898,"['2', '4']",15,3716,241
59899,['1'],27,3716,241
59900,['3'],25,3716,241
59901,['1'],15,3716,241
59902,['4'],12,3716,241
59903,['3'],12,3715,241
59904,['3'],25,3716,241
59905,['1'],12,3716,241
59906,['2'],26,3714,241
59907,['3'],12,3712,240
